Source,Target
Lucas Blas,Ramón Barea
Ibrahim Al Shami,Paula Malia
Arón Piper,Isabel Garrido
Miguel Ángel Silvestre,Peter Vives
Camila Bossa,Chelo Falcón
Colin Stinton,Reg E. Cathey
Alfred Molina,Zoe Graham
Maggie Civantos,Martiño Rivas
Chris Warner,Matt Craven
Eudald Font,Iván Marcos
Miquel Fernández,Nora Navas
Charo López,Mercedes Sampietro
Ana Polvorosa,Carlos Areces
Dani Rovira,Nguyen Ngan Ha
Dani Rovira,Joaquín Núñez
Ayisha Issa,Richard Zeman
Kelly Lua,Mariana Carballal
Miquel Gelabert,Àlex Monner
Ana Blanco de Córdova,Juan Codina
Melina Matthews,Pedro Mari Sánchez
Carlos Cuevas,Carmen Maura
Emily Blunt,Patrick Warburton
Mark Cirillo,Nacho San José
Marina San José,Pere Ponce
Luís Zahera,Paula Pier
Melina Matthews,Odiseo Bichir
Danny DeVito,Ian McKellen
Frank Feys,Richard van Weyden
Gotzon Sánchez,Josean Bengoetxea
Aitana Sánchez-Gijón,Manuela Velasco
Carmela Martins,Álex González
Bea Segura,Pepe Ocio
Mireia Aixalà,Natàlia Barrientos
Anna Moliner,Iván Morales
Antonio Resines,Ramón Barea
Daniel Ortiz,Jesús Castejón
Miguel Borines,Xabier Deive
Mark DeCarlo,Megan Cavanagh
Beatrice Arnera,Ridder van Kooten
Manuel Cortés,Paloma Saavedra
Jose Coronado,María Pujalte
Ricardo Darín,Roger Casamajor
Anna Ycobalzeta,Oriol Pla
Chris Warner,Kate Winslet
Maggie Civantos,María Salgueiro
Belén Rueda,Javier Gutiérrez
Diego Martín,Megan Montaner
Eve Ponsonby,Jay Pharoah
Colin Stinton,Robert Long
Belén Rueda,Sergio Dorado
Manuela Vellés,Maxi Iglesias
Maria Molins,Úrsula Corberó
Aitor Luna,Hugo Arbues
Nerea Barros,Verónica Forqué
Miguel Borines,Patrick Criado
Nacho Fresneda,Ramón Langa
Leonardo Sbaraglia,Álvaro Cervantes
Alistair McGowan,Peter Serafinowicz
Adriana Ozores,Yon González
Marta Milans,Pedro Casablanc
Estefanía de los Santos,Secun de la Rosa
Daniel Lundh,Eduardo Blanco
Joel Bramona,Paula Malia
Juan Diego,Roger Casamajor
Tino Martinez,Álvaro Roig
Marta Etura,Miquel Fernández
José Sacristán,Peter Vives
Antonio Reyes,Eloy Azorín
Mercedes Morán,Pablo Derqui
David Masajnik,Imanol Arias
Alfonso Sánchez,Belén Cuesta
Belén López,Nuno Lopes
Jomjaoi Sae-Limh,Oaklee Pendergast
Andy Nyman,Dylan McDermott
Paco León,Rossy de Palma
Marta Marco,Pep Jové
John Krasinski,Kevin Grevioux
Ingrid García Jonsson,Verónica Forqué
Francesco Carril,Vito Sanz
Carlos Hipólito,Unax Ugalde
Adrián Núñez,Gloria Muñoz
Ian McKellen,Raven-Symoné
Bronwen Mantel,Charles S. Dutton
Ahmed Boulane,Vito Sanz
Clara Segura,Julio Bohigas-Couto
Alma Jodorowsky,Sandor Funtek
Macarena García,Víctor Elías
Mel Brooks,Rob Brydon
Javier Godino,Luis Zahera
Neda Margrethe Labba,Rashida Jones
Giselle Calderón,Irene Montalà
Berta Castañé,Nausicaa Bonnín
Liz Lobato,Magüi Mira
Andrea Frigerio,Raúl Arévalo
Son Khoury,Verónika Moral
Mona Walravens,Salim Kechiouche
Anna Moliner,Victoria Abril
Borja Luna,Natalia Mateo
Awkwafina,Eiza González
Claude Musungayi,Mulie Jarju
Lawrence Gilliard Jr.,Michael Ironside
Josean Bengoetxea,José Ramón Argoitia
Blanca Suárez,Juan Diego
Alfonso Sánchez,Karra Elejalde
Babou Cham,Raúl Arévalo
Carmen Machi,Inma Cuesta
Adrià Salazar,Emilio Gavira
Danny DeVito,Kevin Grevioux
Alicia Borrachero,David Solans
José Sacristán,Laura Prats
María Pedraza,Pedro Casablanc
Iván Morales,Nerea Barros
Assun Planas,Candela Antón
Maxi Iglesias,Ángela Molina
Joaquín Núñez,María Valverde
Harvey Fierstein,Lydia Rose Taylor
Anne Loiret,Aurélien Recoing
Carmen Machi,Miki Esparbé
Marta Hazas,Mónica Cruz
Carlos Areces,Álex García
Bella Thorne,Dan Patrick
José Manuel Poga,Lander Otaola
Antonio Durán 'Morris',Daniel Lundh
Anna Moliner,Ángela Molina
Denis Gómez,Édgar Vittorino
Clara Lago,Quim Gutiérrez
Giulia Charm,Xabier Deive
Luka Peros,Richard van Weyden
Adrian Grösser,Pep Jové
Montse Pla,Ricardo Nkosi
Fermí Reixach,Máximo Pastor
Alexandra Jiménez,Quim Gutiérrez
Carlos Manuel Díaz,José Ángel Egido
Carla Tous,Elena Anaya
Blanca Suárez,Santiago Segura
David Vert,Paula Malia
Ariana Grande,Bobby Moynihan
Carmen Machi,Mario Casas
Arturo Valls,Enrique San Francisco
Paula Pier,Xabier Deive
Matthew Romero,Michael Ironside
Aitana Sánchez-Gijón,Colin Stinton
Jonás Beramí,Jorge Kent
Llum Barrera,Richard Collins-Moore
Julio Bohigas-Couto,Álvaro Morte
Jonathan Pryce,Oliver Jackson-Cohen
Kevin Spacey,Matt Craven
Harvey Fierstein,Patrick Warburton
Eloy Azorín,Raquel Sierra
Emilio Gutiérrez Caba,Tito Valverde
Joaquín Galletero,Jorge Suquet
Iñigo Aranburu,Patxi Santamaría
Asia Ortega Leiva,Àgata Roca
Isabel Garrido,Susana Dans
Francesc Orella,Sara Casasnovas
Alexandra Jiménez,Bruno Bergonzini
Francesc Orella,José Coronado
Andrés Gertrúdix,Juan Calot
Carolina Yuste,Jorge Usón
Rebeca Montero,Tamara Canosa
Alejandro Vera,Lupe Cartié Roda
María Isabel Díaz,Roberto Enríquez
Felipe García Vélez,Ramón Esquinas
Jeannette Sauksteliskis,Tomás Wahrmann
Denis Gómez,Àlex Monner
Chelo Falcón,Xosé Antonio Touriñán
Maggie Civantos,Verónika Moral
Mónica López,Verónica Forqué
Carles Arquimbau,Elena Anaya
Borja Luna,Nadia de Santiago
Ferran Rañé,Julián López
Claude Musungayi,Teresita Evuy
Olivier Bony,Teresita Evuy
Ramiro Blas,Roberto Enríquez
Nicolás Illoro,Unax Ugalde
Concha Galán,Mariola Fuentes
Berta Vázquez,Ramiro Blas
Joaquín Climent,Jon Kortajarena
Christian Bale,Lawrence Gilliard Jr.
Ana Torrent,Consuelo Trujillo
Karra Elejalde,Maggie Civantos
Luz Valdenebro,Pep Anton Muñoz
Babou Cham,Dairon Tallon
Camila Bossa,Susana Dans
Arancha Martí,María Onetto
Ledicia Sola,Álex González
Jason Schwartzman,Neda Margrethe Labba
Corey Johnson,Nathalie Emmanuel
Jorge Bosch,Toni Gómez
Eloi Costa,Joaquín Climent
Joaquín Núñez,Marta Pérez
Juan Diego,Nuria Prims
Cecilia Freire,Natalia Millán
Gouchy Boy,Robert Maillet
Ana Fernández,Nadia de Santiago
Belén Écija,Unax Ugalde
Danielle Macdonald,Emma Roberts
Eloy Azorín,Lucía Jiménez
Javi Coll,Nuria Mencía
Abril Zamora,Xosé Antonio Touriñán
Pedro Casablanc,Sara Sálamo
Enrique Villén,Mario Casas
Pepa Charro,Ricardo Nkosi
Carmen Navarro,Santiago Meléndez
Fele Martínez,Yon González
Florin Opritescu,Patrick Criado
Fernando Guallar,Mónica Cruz
Patrick Criado,Unax Ugalde
José Coronado,Patrick Criado
Ramón Agirre,Uma Bracaglia
Adam Jezierski,Maica Barroso
Andrea Ros,David Vert
Jason Isaacs,Matt Damon
Georgina Amorós,Javier Cámara
José Ángel Egido,Álvaro Cervantes
Adrián Lastra,Imanol Arias
Jorge Perugorría,Mario Guerra
Mario Casas,Terele Pávez
Eloi Costa,Itziar Castro
Dairon Tallon,Fenda Drame
Fernando Guallar,Marta Hazas
Juanjo Artero,Patricia Arbúes
Javier Rey,Miriam Giovanelli
César Troncoso,Nidia Telles
Diana Fernández Pérez,Sanin Milavic
Matthew Morrison,Ralf Little
Anthony Head,Brooklyn Beckham
Jordi Martínez,Victòria Pagès
Najwa Nimri,Úrsula Corberó
Jérémie Laheurte,Salim Kechiouche
Eneko Sagardoy,José Ramón Argoitia
Jérémie Laheurte,Mona Walravens
Chelo Falcón,Tamar Novas
Assun Planas,David Solans
Marta Etura,Ploy Jindachote
Marcelo Alonso,Pablo Derqui
Javier Gutiérrez,Ruth Díaz
Alfonso Agra,Xavier Estévez
Adrià Salazar,Eduard Buch
Blanca Suárez,Luis Fernández
Alex Norton,Shawn Mendes
Carolina Yuste,Daniel Holguín
Ramón Barea,Ricardo Darín
Giulia Charm,Javier Abad
Amaia Salamanca,Juan Diego
Albert Baró,Francesc Orella
Lydia Rose Taylor,Patrick Warburton
Julio Bohigas-Couto,Mima Riera
Carolina Bang,Mario Casas
Andrea Martin,Patrick Stewart
Concha Velasco,Fele Martínez
Arantza Ruiz,Charo López
Bella Thorne,John Leguizamo
Ana Villagrasa,Miguel Borines
Manuela Velasco,Maxi Iglesias
Adelfa Calvo,Vito Sanz
Javier Mora,María Pedraza
Eneko Sagardoy,Iñigo Azpitarte
Paco Tous,Pedro Casablanc
Emma Suárez,Sílvia Bel
Elvira Mínguez,Julian Sands
Martina Stetson,Ricardo de Barreiro
Marcos Franz,Pau Durà
Itsaso Arana,Pablo Hoyos
August Wittgenstein,Diana Fernández Pérez
David Belle,Richard Zeman
Josep Maria Riera,Rosa María Sardà
Roberto Enríquez,Xosé Antonio Touriñán
Alberto San Juan,Paula Malia
Eduard Buch,Nikola Stojanovic
Harvey Fierstein,James Arnold Taylor
Carlos Areces,Verónica Echegui
Andrés Herrera,Paco Manzanedo
Alejandra Onieva,Natalia Rodríguez
Carolina Lapausa,Goizalde Núñez
Ana Polvorosa,Antonio Durán 'Morris'
Paco Tous,Vicente Romero
Abril Zamora,Tamar Novas
Lawrence Gilliard Jr.,Reg E. Cathey
Birgitte Hjort Sørensen,Melanie Griffith
Antonio Resines,Pepe Rapazote
Gorka Aguinagalde,José Ramón Argoitia
Matt Damon,Said Faraj
Jon Arias,Melani Olivares
Alice Bocchi,Déborah François
Carlos Kaspar,Giulia Michelini
Jon Kortajarena,Tamar Novas
Jordi Martínez,Marta Domingo
Amparo Moreno,Jorge Suquet
Alberto López,Rosa María Sardà
Laura Quirós,Nicolás Illoro
Alicia Borrachero,José Sacristán
Nico Romero,Sergio Mur
Miki Esparbé,Roberto Álamo
Jordi Cruyff,Leo Messi
Celso Bugallo,Déborah François
Chiqui Fernández,Félix Gómez
Amy Ryan,Igal Naor
Fede Pérez,Inma Cuesta
Paloma Saavedra,Yelena Molina
Jordi Martínez,Pau Poch
Cassandra Ciangherotti,Juan Carlos Aduviri
Bárbara Lennie,Francesc Orella
Humberto Zurita,Juan Carlos Solarte
Camila Bossa,Miguel Borines
Sergi Lopez,Álex Angulo
Enric Auquer,Yany Prado
Jeannette Sauksteliskis,Olivia Molinaro Eijo
Natalia Tena,Sonia Almarcha
Luis Tosar,Luisa Mayol
Alice Bocchi,Mario Casas
Carmen Santamaría,Cecilia Gómez
Carlos Cuevas,Clara Lago
Luis Bermejo,Paco León
Ricardo Darín,Sara Sálamo
Andrés Herrera,Sergi Subirà
Belén Cuesta,Carlos Bardem
Greta Fernández,Manuel Lourenzo
Adriana Torrebejano,Luis Tosar
Malena Alterio,Yon González
Andrés Herrera,Antonio Dechent
Celso Bugallo,Mario Casas
Jone Laspiur,Yune Nogueiras
Sara Sálamo,Álvaro Cervantes
Juan Pablo Shuk,Juanjo Artero
Jake Gyllenhaal,Tim Post
Carmen Navarro,Cristina Urgel
César Bandera,Nao Albet
Ana Fernández,Marco Cáceres
Hugo Silva,Julián Villagrán
Luisa Merelas,María Pujalte
Alain Hernández,Paco Rueda
Eduard Fernández,Philippe Rebbot
José Ángel Egido,Milo Taboada
Franka Potente,Hopper Penn
Adèle Exarchopoulos,Catherine Salée
Alicia Rubio,Antonio de la Torre
Josean Bengoetxea,Sergio Quintana
Gael García Bernal,Juan Carlos Aduviri
Adrian Ladron,Gabino Rodríguez
Carlos Hipólito,Jesús Castejón
Denis Gómez,Mercedes Castro
César Mateo,María de Nati
Andrea Ros,María Pujalte
Adelfa Calvo,José Manuel Seda
Daniel Ibáñez,Laura Quirós
Eduardo Recabarren,Mirella Pascual
Eric Nguyen,Pedro Miguel Martínez
Carlos Areces,Santiago Segura
Iñaki Mur,Pep Jové
Javier Rey,Manuel Lourenzo
Daniel Currás,Rebeca Montero
Ariadna Gil,Maribel Verdú
Roberto Enríquez,Tamar Novas
Andrea Frigerio,Marcelo D'Andrea
Jesús Carroza,Moustapha Oumarou
Jessica Serna,Rebeca Montero
Antonia Zegers,Néstor Cantillana
Miguel Bernardeau,Mina El Hammani
Daniel Chamorro,José Ángel Egido
Nuria Herrero,Rossy de Palma
Luis Callejo,Tomás Pozzi
Gilbert Gottfried,Lydia Rose Taylor
Eduardo Noriega,Javier Rey
Mario Casas,Tomás Pozzi
Adriana Ugarte,Clara Segura
Jesús Castejón,María Isabel Díaz
Greta Fernández,Igor Szpakowski
Nerea Barros,Toni Salgado
Amaia Salamanca,Pedro Alonso
Javier Beltrán,Muguet Franc
Ivan Massagué,Patricia Arbúes
Matthew Romero,Robert Long
Álex González,Édgar Vittorino
Kiti Mánver,Paco Tous
Miquel García Borda,Montse Guallar
Jorge Basanta,Marian Álvarez
Susi Sánchez,Verónica Forqué
Adam Jezierski,Luis Callejo
Iván Morales,Victoria Abril
Aura Garrido,Hugo Arbues
Ana de Armas,Penélope Cruz
Andrea Ros,Vicky Luengo
Alberto Jiménez,Dagoberto Gama
Kelly Lua,Natalia de Molina
Jordi Martínez,Pere Ponce
Corey Johnson,Noah Jupe
Kandido Uranga,Lola Cordón
José Manuel Seda,María Pedraza
Bernat Quintana,Miranda Gas
María Isabel Díaz,Secun de la Rosa
Javier Godino,Luis Rosales
Luís Zahera,Unax Ugalde
Belén Rueda,Florin Opritescu
Sam Worthington,Tom Wilkinson
Jimmy Castro,Paulina García
Ingrid Rubio,Núria Prims
John Leguizamo,Ralf Little
Benjamín Vicuña,Etienne Bobenrieth
Chelo Falcón,María Tasende
Luis Zahera,Miguel Ángel Silvestre
Dylan McDermott,Melanie Griffith
Alfonso Herrera,Frances Barber
Luis Zahera,Óscar Jaenada
Iván Morales,Ángela Molina
Julia Carnero,Lucía Díez
Ariana Grande,Ezequiel Cipols
Doug Jones,Maribel Verdú
Julio Bracho,Luisa Rubino
Javier Hernández,Marina Salas
Richard van Weyden,Toni Gomila
Ester Expósito,Miguel Bernardeau
Anna Castillo,Miquel Fernández
Ivan Massagué,Nao Albet
Anne Loiret,Benoît Pilot
Ivana Baquero,Pepe Ocio
Ana Fernández,Ana Polvorosa
Dermot Arrigan,Molly Malcolm
John Krasinski,Tara Strong
Ali El Aziz,Ginés García Millán
Carlos Hipólito,Patrick Criado
Jaime Lorente,Michelle Jenner
Adrián Lastra,Andrea Duro
Marcial Álvarez,María de Nati
Kate Winslet,Leon Rippy
Cecilia Suárez,Juan Carlos Vellido
Carmen Machi,Terele Pávez
Alain Hernández,Jaroslaw Bielski
Ariana Grande,Chazz Palminteri
Alba Ribas,Karra Elejalde
Manuela Vellés,Natalia Rodríguez
Belén Rueda,Clara Lago
Gracia Olayo,Maribel Verdú
Emilio Palacios,Macarena Gómez
Lluís Homar,María Pujalte
María Pujalte,Tamar Novas
Adrián Lastra,Betsy Turnez
Iria Castellano,Juan Codina
Antonio Reyes,Iván Morales
Jordi Cruyff,Thierry Henry
Carlos Areces,Luis Fernández
Marta Marco,Pau Durà
Carlos Cuevas,Álex García
Jess Weixler,Kellan Lutz
César Bandera,Isa Montalbán
Adriana Ozores,Nguyen Ngan Ha
Danny DeVito,Tara Strong
Dorothy Carroll,Tammy Gillis
Dermot Arrigan,Noah Levin
Colin Morgan,Joshua Zamrycki
Geraldine Chaplin,Marta Etura
María Salgueiro,Ramiro Blas
Clare-Hope Ashitey,Katherine Kelly
Darío Valenzuela,Giulia Michelini
Asia Ortega Leiva,Juli Fàbregas
José Ángel Egido,Penélope Cruz
Agyness Deyn,Sam Worthington
Alfonso Torregrosa,Lisi Linder
José Coronado,Marta Etura
Israel Elejalde,Joan Pera
Leonor Watling,María Guinea
Macarena Gómez,Marc Domènech
Israel Elejalde,José Coronado
Andrea Duro,Teo García
José Sacristán,Luis Bermejo
Daniel Faraldo,Yolanda Sey
Adrian Pang,Miranda Gas
Aitana Sánchez-Gijón,Diego Martín
Claude Musungayi,Jimmy Castro
Arturo Valls,Jean Reno
David Solans,Pau Durà
Ivana Baquero,Manolo Solo
Irene Montalà,Patricia Arbúes
Adriana Ozores,Eloy Azorín
Aitana Sánchez-Gijón,Natalia Millán
Charo López,Miquel Fernández
Belén López,Laurence Fox
Daniel Currás,Pau Cólera
Isa Montalbán,Óscar Casas
Adrián Núñez,João Lagarto
Jonás Beramí,Lucía Díez
Adrian Grösser,Pau Durà
Ana Santos,Xosé Antonio Touriñán
Mar del Hoyo,Patrícia Bargalló
Luis Zahera,Nacho Fresneda
Jorge Andreu,Luis Tosar
Luisa Rubino,Roberto Álamo
Marisa Paredes,Rossy de Palma
Maite Sandoval,Maribel del Pino
Imanol Arias,Álvaro Cervantes
Pilar Gómez,Ruth Díaz
Inma Cuevas,Jesús Castejón
Adolfo Fernández,Guillermo Toledo
Blanca Suárez,Javier Cámara
Emily Blunt,Raven-Symoné
Carla Tous,Mariona Pagès
Eduard Fernández,Milo Taboada
Maite Sandoval,Pedro Alonso
José Pedro Bujaruz,Mirella Pascual
Esperanza Elipe,Ricardo Nkosi
Miguel Herrán,Álvaro Cervantes
Nicolás Furtado,Sara Sálamo
Jimmy Castro,Ricardo Nkosi
Gilbert Gottfried,James Arnold Taylor
Adolfo Fernández,Carmelo Gómez
Miquel Fernández,Verónica Echegui
Cecilia Freire,Miguel Ángel Silvestre
Krystle Snow,Talia Pura
Yasmina Drissi Sales,Àgata Roca
Nerea Barros,Susi Sánchez
Ana Fernández,Sergio Mur
Kikín Fernández,Nathalie Seseña
Georgina Amorós,Jose Coronado
Adelfa Calvo,Javier Gutiérrez
Nicholas Pinnock,Rochenda Sandall
Elena Anaya,Jorge Bosch
Andoni Gracia,Darío T. Pie
Neda Margrethe Labba,Will Sasso
Thierry Henry,Victor Valdes
Isabel Garrido,Mela Casal
Juli Fàbregas,Natàlia Barrientos
Carles Arquimbau,Mariona Pagès
Carla Tous,Francesc Garrido
Alicia Borrachero,Berta Castañé
Emilio Gutiérrez Caba,Teresa Rabal
Ana Torrent,Bruna González
Isabella Laughland,Katherine Kelly
Christian Bale,Colin Stinton
Dolores Heredia,Juli Fàbregas
David Ryall,Melanie Griffith
Laura Baena,Najwa Nimri
Greta Fernández,María Pedraza
Joel Bramona,Mercedes Sampietro
Christian Mulas,Ester Expósito
Alice Braga,Peter Gadiot
Marta Aledo,María Salgueiro
Luís Zahera,Pilar Castro
José Burgos,José Troncoso
Belén López,Pedro Casablanc
Carla Campra,Ricardo Darín
Alma Jodorowsky,Catherine Salée
Andrés Herrera,Óscar Casas
Gary Lineker,Pau Gasol
Matthew Morrison,Rob Brydon
Adrián Lastra,Paco León
Brays Efe,Álex García
Borja Luna,Martiño Rivas
Eugenio Derbez,John Leguizamo
Karra Elejalde,Manuela Couto
Verónica Sánchez,Álex García
Assun Planas,Pere Ponce
Carmen Machi,Marisol Aznar
Itziar Aizpuru,Nene
Albert Pérez,Belén Rueda
Alejandra Onieva,Begoña Vargas
Nicholas Hoult,Ralf Little
Abel Folk,Nicolás Illoro
Karra Elejalde,Ricardo Gómez
Francesc Orella,Itziar Aizpuru
Xabier Deive,Álex González
Berta Garcia,Montse Guallar
Iñigo Azpitarte,Joseba Usabiaga
Aitor Luna,Antonio Dechent
Catalina Denis,Robert Maillet
María Guinea,Unax Ugalde
Jorge Suquet,Lluís Homar
Carlos Cuevas,Rubén de Eguia
Carolina Lapausa,Máximo Pastor
Carmen Machi,Tomás Pozzi
Luisa Vides,Penélope Guerrero
Jesús Ruyman,Óscar Zafra
Alistair McGowan,Dan Patrick
Ignacio Montes,Pepe Ocio
Carmen Gutiérrez,Luis Larrodera
Verónica Echegui,Álex García
Marina San José,Vito Sanz
Ana Fernández,Martiño Rivas
Itziar Ituño,Miguel Herrán
Mel Brooks,Rupert Grint
Àlex Monner,Álex González
Jesús Mosquera,Pedro Casablanc
Adèle Exarchopoulos,Fanny Maurin
Colin Stinton,Matthew Romero
Javier Abad,Leonor Watling
Ana Villagrasa,Claudia Traisac
Logan Creran,Tammy Gillis
Alejandro Speitzer,Carlos Cuevas
Ana Blanco de Córdova,Goizalde Núñez
Carlos Cuevas,Mariola Fuentes
Catelina Sopelana,Quim Gutiérrez
Alexandra Jiménez,Ana Rujas
Khaled Kouka,Óscar Zafra
Luis Tosar,Marta Milans
Ana Rujas,Nuria Herrero
Moi Camacho,Norma Nivia
Andrés Herrera,Blanca Portillo
David Vert,Mercedes Sampietro
Jim Beaver,Kevin Spacey
Artur Busquets,Paco León
Etienne Bobenrieth,Silvia Marty
Daniela Rubio,Felipe García Vélez
Franka Potente,Lydia Hearst
José Sacristán,Luis Tosar
Francesc Orella,Paco Tous
Dani Rovira,Marc Balaguer
Ibrahim Al Shami,Teresa Riott
Candela Peña,Paulina García
Javier Beltrán,Òscar Jarque
Alain Hernández,Florin Opritescu
Andrea Ros,Daniel Sánchez Arévalo
Fanny Maurin,Jérémie Laheurte
Carlos Cuevas,Michelle Jenner
Gabriel Mann,Matt Craven
Héctor Alterio,Pablo Rago
Carlos Enrique Almirante,Juana Acosta
Bárbara Lennie,Penélope Cruz
Manolo Solo,Tamar Novas
Eduardo Rosa,Francesc Orella
Ignacio Montes,Manuela Vellés
Camila Bossa,Claudia Traisac
Angie Cepeda,Marta Etura
Carmelo Gómez,Joaquín Climent
Carlos Villarino,Sara Sanz
Alejandro Goic,Marcelo Alonso
Belén López,Laura Haddock
María José Sarrate,Paco León
Brooklyn Beckham,Jay Pharoah
Enrique Villén,Tomás Pozzi
Dagoberto Gama,Humberto Zurita
Eloy Azorín,Tamar Novas
Jake Gyllenhaal,Joshua Peace
Eduard Fernández,Penélope Cruz
Ana Blanco de Córdova,Fermí Reixach
Andrés Gertrúdix,Miquel Gelabert
Elvira Mínguez,Hannah Murray
Antonio de la Torre,Emilio Palacios
Juanjo Almeida,Pedro Casablanc
Daniel Currás,Miguel Borines
Julián López,Pedro Casablanc
Marta Aledo,Verónika Moral
Charo López,Melina Matthews
Jorge Kent,Óscar Hernández
Daniel Ortiz,María Salgueiro
Amaia Salamanca,Pedro Casablanc
Ernesto Alterio,Nico Romero
Alfonso Torregrosa,Son Khoury
José Ángel Egido,Raúl Prieto
Chazz Palminteri,Shawn Mendes
Berta Castañé,Elena Anaya
Nacho Coronado,Paula Soldevila
Michelle Jenner,Sergio Mur
Ana López,José Troncoso
Noah Jupe,Tom Wilkinson
Carolina Penadés,Gonzalo Delgado
Manuela Velasco,Natalia Millán
Miki Esparbé,Pilar Castro
Belén Cuesta,Álex de Lucas
Alejandro Paker,Andrea Frigerio
Dan Patrick,Matthew Morrison
Javier Rey,Marta Hazas
Marta Etura,Pablo Rago
Gabriel Mann,Kate Winslet
Carlos Areces,Javier Rey
Aitana Sánchez-Gijón,Paula Echevarría
Eric Nguyen,Jean Reno
Hugo Silva,Stephanie Gil
Julián Villagrán,Vicenta N'Dongo
Marc Clotet,Yasmina Drissi Sales
Ernesto Alterio,Ester Expósito
Jeffrey Garcia,Mark DeCarlo
Fernando Esteso,Oriol Pla
Jorge Andreu,Macarena Gómez
Jim Beaver,Matt Craven
Jorge Asín,Txell Aixendri
Marta Larralde,Tino Martinez
Iván Pellicer,Odiseo Bichir
Dion Córdoba,Pedro Alonso
Marta Etura,Oaklee Pendergast
Belén Cuesta,Maxi Iglesias
Javier Cámara,Pilar Castro
Leander Vyvey,Liz Lobato
Adelfa Calvo,Elisa Matilla
Candela Peña,Eloi Costa
Bruna Cusí,Javier Gutiérrez
Carlos Areces,Jaime Ordoñez
Camilla Luddington,Oliver Jackson-Cohen
Carolina Noriega,Norma Nivia
Itziar Lazkano,Lisi Linder
Daniel Faraldo,Raquel Camón
Ester Expósito,Isaac Hernández
Eduardo Rosa,Imanol Arias
Dani Rovira,Rosa María Sardà
Carmelo Gómez,Daniel Holguín
Ignacio Mateos,Mario Tardón
Aura Garrido,Jaime Blanch
Adrià Salazar,Richard van Weyden
Ana Wagener,Jesús Carroza
Emilio Gutiérrez Caba,José María Pou
Iñaki Mur,Pau Durà
Marc Clotet,Nora Navas
Luís Zahera,Xabier Deive
Julián Villagrán,Mar Saura
Brays Efe,Verónica Echegui
Emilio Gavira,Toni Gomila
Fernando Solórzano,Melani Olivares
Chacha Huang,Clare Durant
Alistair McGowan,John Leguizamo
Fredric Lehne,Kellan Lutz
Daniel Grao,Jon Arias
Marta Etura,Marta Larralde
Adriana Ugarte,Julio Bohigas-Couto
Anabela Teixeira,Ramón Barea
Eric Nguyen,Pedro Casablanc
Alejandro Calva,Alexander Holtmann
Dèlia Brufau,Mireia Aixalà
Borja Luna,Natalia de Molina
Carla Tous,Iván Morales
Adrián Lastra,Asier Etxeandía
Roberto Álamo,Silvia Alonso
Paula Echevarría,Peter Vives
Bernard Hill,Dorian Harewood
Daniel Grao,Ignacio Mateos
Marta Belmonte,Miguel Ángel Solá
Eduardo Rosa,Álvaro Cervantes
Luís Zahera,Patrick Criado
Amaia Salamanca,Belén Cuesta
Adrian Grösser,Candela Antón
Eli Iranzo,Paula Malia
José Burgos,Nguyen Ngan Ha
Daniel Holguín,Fernando Barona
Juan Diego,Terele Pávez
Rubén de Eguia,Victòria Pagès
Claudia Traisac,Ledicia Sola
Abel Folk,Laura Quirós
Carmen Navarro,Salvador Zerboni
Itzan Escamilla,Jaime Lorente
Marta Larralde,Paco Tous
Berto Romero,Rossy de Palma
Carlos Blanco,Tristán Ulloa
Benjamin Siksou,Salim Kechiouche
Carlos Blanco,Xosé Antonio Touriñán
Ana Maria Orozco,Daniel Grao
Carles Arquimbau,Iván Morales
Benjamin Siksou,Mona Walravens
Mercedes Castro,Unax Ugalde
Javier Gutiérrez,Mima Riera
Isabella Rossellini,Mélanie Laurent
Ana Wagener,Ester Expósito
Jaime Blanch,Juan Gea
Son Khoury,Óscar Zafra
Daniel Ortiz,Verónika Moral
Israel Elejalde,Marina San José
Albert Baró,Júlia Creus
Alfonso Agra,César Cambeiro
Ana Polvorosa,Maggie Civantos
Francesc Orella,Luisa Merelas
Elena Irureta,Marta Milans
Elena Anaya,Toni Gómez
Alfonso Tort,César Bordón
Allende Blanco,Javier Rey
Melina Matthews,Mercedes Sampietro
Abel Folk,Pablo Derqui
Carlos Manuel Díaz,Milo Taboada
Carolina Bang,Toni Sevilla
Lewis MacDougall,Liam Neeson
Camila Bossa,Paula Pier
Adelfa Calvo,Carlo Costanzia
Chino Darín,César Troncoso
David Verdaguer,Marc Balaguer
Marina Salas,Mario Casas
Anna Ycobalzeta,Pep Jové
Daniela Rubio,Ramón Esquinas
Gracia Olayo,Pedro Casablanc
Belén Rueda,Álvaro Morte
Begoña Vargas,Luis Bermejo
Carmela Martins,José Coronado
Denis Gómez,Miguel Borines
Llorenç González,Manuela Vellés
José Coronado,Vicente Romero
Paz Vega,Raúl Medina
Ariadna Gil,Sergi López
Belén López,Tom Rhys Harries
Carlos Blanco,Joaquín Climent
Alexandra Jiménez,Dani El Rojo
Carmen Machi,Itziar Castro
Emilio Gutiérrez Caba,Patricia López Arnaiz
Aura Garrido,Ramón Langa
Amaia Salamanca,Dion Córdoba
Adriana Ozores,Carmen Machi
Andrés Gertrúdix,Hugo Silva
Antonio Banderas,David Ryall
Cristina Plazas,Roberto Enríquez
Alfonso Sánchez,Paz Vega
Ana María Ayala,Jon Kortajarena
